"vbg_co2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","probability_method","run_id","run_ts"
45.0502512562814,62,"Male","0","1","Inpatient",-1.6226296896905,0.0403535168855071,0.00162840632502891,0.164842523066574,0.154240419758322,0.176021716697348,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
45.3366834170854,62,"Male","0","1","Inpatient",-1.62095669195414,0.0404956849697204,0.00163990050116684,0.165072972934551,0.154422400634079,0.176304958843305,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
45.6231155778895,62,"Male","0","1","Inpatient",-1.61859414634042,0.0405932426973459,0.00164781135268562,0.16539884585844,0.154706137603532,0.176676126192676,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
45.9095477386935,62,"Male","0","1","Inpatient",-1.61557800106293,0.040646734225542,0.00165215700320184,0.165815621084844,0.155087237639286,0.17713056862977,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
46.1959798994975,62,"Male","0","1","Inpatient",-1.61194420433528,0.0406576999152257,0.00165304856239654,0.166318861318584,0.155561166530709,0.17766397547798,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
46.4824120603015,62,"Male","0","1","Inpatient",-1.60772870437109,0.0406285051989981,0.00165067543470501,0.1669041919443,0.15612326569785,0.178272312324185,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
46.7688442211055,62,"Male","0","1","Inpatient",-1.60296744938394,0.040562192882173,0.00164529149141061,0.167567281412953,0.156768763388233,0.178951766125561,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
47.0552763819096,62,"Male","0","1","Inpatient",-1.59769638758746,0.0404623541843831,0.00163720210614247,0.16830382276754,0.157492781882692,0.179698696893166,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
47.3417085427136,62,"Male","0","1","Inpatient",-1.59195146719524,0.0403330144395043,0.00162675205377726,0.169109516288521,0.158290342101985,0.180509594498225,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
47.6281407035176,62,"Male","0","1","Inpatient",-1.58576863642089,0.0401785299973119,0.0016143142727449,0.169980053245389,0.159156366787693,0.181381039381969,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
47.9145728643216,62,"Male","0","1","Inpatient",-1.57918384347802,0.0400034934816722,0.00160027949073819,0.170911100746444,0.160085683230768,0.182309666165995,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
48.2010050251256,62,"Male","0","1","Inpatient",-1.57223303658023,0.0398126451498333,0.00158504671382654,0.171898287683969,0.161073026335612,0.183292129360468,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
48.4874371859297,62,"Male","0","1","Inpatient",-1.56495216394113,0.039610788668916,0.00156901457897352,0.172937191776742,0.162113042631506,0.184325070557183,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
48.7738693467337,62,"Male","0","1","Inpatient",-1.55737717377432,0.0394027101854495,0.00155257356995853,0.174023327715897,0.163200295670938,0.185405086678905,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
49.0603015075377,62,"Male","0","1","Inpatient",-1.54954401429341,0.0391931001159939,0.00153609909670232,0.175152136423755,0.164329273081627,0.186528699039664,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
49.3467336683417,62,"Male","0","1","Inpatient",-1.54148863371201,0.0389864776300269,0.00151994543799658,0.176318975438101,0.165494395363924,0.187692323154564,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
49.6331658291457,62,"Male","0","1","Inpatient",-1.53324698024372,0.0387871183208741,0.00150444054763749,0.17751911043673,0.166690026348584,0.188892239421301,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
49.9195979899498,62,"Male","0","1","Inpatient",-1.52485500210214,0.0385989860483814,0.00148988172396315,0.178747707918686,0.167910485056126,0.190124564974469,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
50.2060301507538,62,"Male","0","1","Inpatient",-1.51634864750089,0.0384256703623386,0.00147653214279511,0.179999829059662,0.169150058535526,0.191385227180481,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
50.4924623115578,62,"Male","0","1","Inpatient",-1.50776386465356,0.0382703312473752,0.00146461825378382,0.181270424759408,0.170403015117059,0.192669939385315,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
50.7788944723618,62,"Male","0","1","Inpatient",-1.49913660177377,0.0381356531366391,0.00145432804015805,0.182554331898829,0.17166361740314,0.193974179638027,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
51.0653266331658,62,"Male","0","1","Inpatient",-1.49050273591249,0.0380238060773195,0.0014458098286056,0.183846281501455,0.172926145585777,0.195293183093635,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
51.3517587939699,62,"Male","0","1","Inpatient",-1.48188731872083,0.0379358404745842,0.0014391279925131,0.185142520180291,0.174186619501994,0.196623447368049,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
51.6381909547739,62,"Male","0","1","Inpatient",-1.47329306627587,0.0378712829839771,0.00143423407485248,0.186442600044456,0.175444632910938,0.197964467913,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
51.9246231155779,62,"Male","0","1","Inpatient",-1.4647199354753,0.0378294565859469,0.00143106778558804,0.187746484662268,0.176700233431961,0.199316104820868,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
52.2110552763819,62,"Male","0","1","Inpatient",-1.4561678832168,0.0378096536717476,0.0014295699107775,0.189054137319259,0.177953482178974,0.200678204175759,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
52.4974874371859,62,"Male","0","1","Inpatient",-1.44763686639808,0.0378111399770734,0.00142968230636584,0.190365521023395,0.179204452836916,0.202050598999272,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
52.78391959799,62,"Male","0","1","Inpatient",-1.43912684191681,0.037833158630913,0.00143134789199183,0.191680598510335,0.180453230663013,0.203433110271412,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
53.070351758794,62,"Male","0","1","Inpatient",-1.4306377666707,0.0378749342548249,0.00143451064480731,0.192999332248739,0.181699911431428,0.204825548008056,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
53.356783919598,62,"Male","0","1","Inpatient",-1.42216959755742,0.0379356770508848,0.00143911559330903,0.194321684445621,0.182944600339777,0.206227712376476,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
53.643216080402,62,"Male","0","1","Inpatient",-1.41372229147467,0.038014586821157,0.00144510881118328,0.195647617051738,0.184187410895421,0.207639394831002,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
53.929648241206,62,"Male","0","1","Inpatient",-1.40529580532013,0.0381108568673433,0.00145243741116313,0.196977091767029,0.185428463798358,0.209060379251986,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
54.21608040201,62,"Male","0","1","Inpatient",-1.3968900959915,0.0382236777259641,0.00146104953889836,0.198310070046081,0.186667885836135,0.210490443072633,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
54.5025125628141,62,"Male","0","1","Inpatient",-1.38850512038648,0.0383522407016604,0.0014708943668381,0.199646513103647,0.187905808804525,0.21192935837995,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
