"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","probability_method","run_id","run_ts"
43.8693467336683,64,"Male","0","0","Inpatient",-1.35042596509991,0.0264671891928295,0.00070051210376903,0.205800740445244,0.197451127424053,0.21440910452464,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
44.1909547738694,64,"Male","0","0","Inpatient",-1.34423672907676,0.0263611153612313,0.000694908403088142,0.206814193370422,0.19846680741453,0.215418307980323,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
44.5125628140703,64,"Male","0","0","Inpatient",-1.33762160545494,0.0262458812601332,0.000688846283121012,0.207901456766645,0.199557300599294,0.216500141837407,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
44.8341708542714,64,"Male","0","0","Inpatient",-1.33064391758405,0.0261254120795091,0.00068253715632416,0.209052873641771,0.20071209005964,0.217645884881133,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
45.1557788944724,64,"Male","0","0","Inpatient",-1.32336698881366,0.0260035210008131,0.000676183104439729,0.210258659709005,0.201920543670401,0.218846673508392,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
45.4773869346734,64,"Male","0","0","Inpatient",-1.31585414249337,0.0258838444269547,0.000669973402318792,0.211508883091317,0.203171912207135,0.220093461759565,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
45.7989949748744,64,"Male","0","0","Inpatient",-1.30816870197274,0.0257697829433927,0.000664081712949574,0.21279344789641,0.204455331074746,0.221376985698649,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
46.1206030150754,64,"Male","0","0","Inpatient",-1.30037399060137,0.0256644492185326,0.000658663953690638,0.214102081680141,0.205759825212358,0.222687732628762,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
46.4422110552764,64,"Male","0","0","Inpatient",-1.29253333172883,0.0255706244293918,0.000653856833709008,0.215424326813089,0.207074316541634,0.224015915811234,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
46.7638190954774,64,"Male","0","0","Inpatient",-1.28470421868514,0.0254905194535082,0.00064976658200968,0.216750525519464,0.208388661388543,0.225352402885285,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
47.0854271356784,64,"Male","0","0","Inpatient",-1.27690376041268,0.0254246287691213,0.000646411748047629,0.218077732957736,0.209699776187727,0.226694394792823,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
47.4070351758794,64,"Male","0","0","Inpatient",-1.26913197159936,0.0253727719165276,0.00064377755472813,0.219405880446145,0.211007588681268,0.228041821010914,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
47.7286432160804,64,"Male","0","0","Inpatient",-1.26138880565777,0.025334744472127,0.000641849277467971,0.220734909707467,0.212312046264896,0.229394612100482,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
