"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","outcome_var","group","strategy","co2_scale","co2_value","vbg_co2","run_id","run_ts"
28.1105527638191,63,"Male","0","0","Inpatient",-0.961841356626879,0.0314001359864657,0.000985968539968536,0.276509676110649,0.264368447029904,0.288989449095899,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",28.1105527638191,NA,"20260421_121048","2026-04-21 12:10:48.40139"
28.4321608040201,63,"Male","0","0","Inpatient",-0.9699779286311,0.0312569634719498,0.000976997765486807,0.274884901524029,0.262843469374416,0.287263007316746,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",28.4321608040201,NA,"20260421_121048","2026-04-21 12:10:48.40139"
28.7537688442211,63,"Male","0","0","Inpatient",-0.978372666351558,0.0311197042621627,0.000968435993364465,0.273214801535028,0.261272094821021,0.285492436584533,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",28.7537688442211,NA,"20260421_121048","2026-04-21 12:10:48.40139"
29.0753768844221,63,"Male","0","0","Inpatient",-0.987028913362354,0.0309830452369658,0.000959949092155872,0.271499322161918,0.259656304301341,0.283675531014508,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",29.0753768844221,NA,"20260421_121048","2026-04-21 12:10:48.40139"
29.3969849246231,63,"Male","0","0","Inpatient",-0.995950013237589,0.0308420742573452,0.000951233544495596,0.269738441846692,0.257997928565252,0.281810308712027,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",29.3969849246231,NA,"20260421_121048","2026-04-21 12:10:48.40139"
29.7185929648241,63,"Male","0","0","Inpatient",-1.00513930955136,0.0306923113128236,0.000942017973723283,0.267932172469432,0.256298638018271,0.279895024689008,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",29.7185929648241,NA,"20260421_121048","2026-04-21 12:10:48.40139"
30.0402010050251,63,"Male","0","0","Inpatient",-1.01460014587778,0.0305297345206848,0.000932064689903494,0.266080560365619,0.254559935091102,0.27792818128892,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",30.0402010050251,NA,"20260421_121048","2026-04-21 12:10:48.40139"
30.3618090452261,63,"Male","0","0","Inpatient",-1.02433586579093,0.0303508032058541,0.000921171255240483,0.264183687343884,0.252783148275915,0.275908536978987,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",30.3618090452261,NA,"20260421_121048","2026-04-21 12:10:48.40139"
30.6834170854271,63,"Male","0","0","Inpatient",-1.03434981286493,0.0301524803107127,0.000909172068887915,0.262241671701496,0.250969426981711,0.273835114349481,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",30.6834170854271,NA,"20260421_121048","2026-04-21 12:10:48.40139"
31.0050251256281,63,"Male","0","0","Inpatient",-1.04464533067386,0.029932256365893,0.000895939971153541,0.260254669234637,0.249119736397992,0.271707208122114,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",31.0050251256281,NA,"20260421_121048","2026-04-21 12:10:48.40139"
31.3266331658291,63,"Male","0","0","Inpatient",-1.05522576279184,0.0296881772276243,0.000881387867098827,0.258222874240317,0.247234851599411,0.269524393924937,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",31.3266331658291,NA,"20260421_121048","2026-04-21 12:10:48.40139"
31.6482412060301,63,"Male","0","0","Inpatient",-1.06609445279296,0.0294188777748833,0.000865470369533521,0.256146520506552,0.245315350166803,0.267286538547366,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",31.6482412060301,NA,"20260421_121048","2026-04-21 12:10:48.40139"
31.9698492462312,63,"Male","0","0","Inpatient",-1.07725474425133,0.0291236237684319,0.00084818546140517,0.254025882287177,0.243361602639154,0.264993812348569,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",31.9698492462312,NA,"20260421_121048","2026-04-21 12:10:48.40139"
32.2914572864322,63,"Male","0","0","Inpatient",-1.08870998074104,0.0288023640971291,0.00082957617758359,0.25186127525748,0.241373760149887,0.262646704452471,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",32.2914572864322,NA,"20260421_121048","2026-04-21 12:10:48.40139"
32.6130653266332,63,"Male","0","0","Inpatient",-1.10046350583619,0.0284557956493977,0.000809732306040281,0.249653057446568,0.23935173864899,0.260246041313259,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",32.6130653266332,NA,"20260421_121048","2026-04-21 12:10:48.40139"
32.9346733668342,63,"Male","0","0","Inpatient",-1.1125186631109,0.0280854429985143,0.000788792108422794,0.247401630142189,0.237295199188557,0.257793009158005,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",32.9346733668342,NA,"20260421_121048","2026-04-21 12:10:48.40139"
33.2562814070352,63,"Male","0","0","Inpatient",-1.12487879613924,0.0276937548921058,0.000766944060024034,0.245107438763489,0.235203523883579,0.255289180677507,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",33.2562814070352,NA,"20260421_121048","2026-04-21 12:10:48.40139"
33.5778894472362,63,"Male","0","0","Inpatient",-1.13754724849534,0.0272842190495996,0.000744428609146535,0.242770973696978,0.233075787399002,0.252736546096089,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",33.5778894472362,NA,"20260421_121048","2026-04-21 12:10:48.40139"
33.8994974874372,63,"Male","0","0","Inpatient",-1.15052736375328,0.0268614957860068,0.00072153995586166,0.240392771090772,0.230910724225788,0.250137548338158,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",33.8994974874372,NA,"20260421_121048","2026-04-21 12:10:48.40139"
34.2211055276382,63,"Male","0","0","Inpatient",-1.16381775509833,0.0264318410231262,0.00069864221987182,0.237974271421525,0.228707433144579,0.24749610155177,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",34.2211055276382,NA,"20260421_121048","2026-04-21 12:10:48.40139"
34.5427135678392,63,"Male","0","0","Inpatient",-1.17736600366969,0.0260056260926915,0.000676292588472878,0.235526126254494,0.226472616759989,0.244827008665945,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",34.5427135678392,NA,"20260421_121048","2026-04-21 12:10:48.40139"
34.8643216080402,63,"Male","0","0","Inpatient",-1.19108855391489,0.0255952566884027,0.000655117164945222,0.233064305302073,0.224217565658215,0.242151148285944,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",34.8643216080402,NA,"20260421_121048","2026-04-21 12:10:48.40139"
