"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","logOR","SE_logOR","OR","LCL","UCL","co2_ref","m_used","m_total","outcome","group","run_id","run_ts"
49.7074373293164,64,"Male","0","0","Inpatient",1.27543216013821,0.0637559768460828,3.58024831642913,3.15967901693391,4.05679752234204,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
50.0334071802496,64,"Male","0","0","Inpatient",1.31839453556846,0.0659658796376406,3.73741626917099,3.2841288006396,4.25326813197569,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
50.3593770311827,64,"Male","0","0","Inpatient",1.36088143715542,0.0681457131242076,3.8996290653185,3.41205872035156,4.45687137691169,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
50.6853468821158,64,"Male","0","0","Inpatient",1.40289365985651,0.0702943258454503,4.0669513302233,3.5435065268894,4.66771910730033,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
51.011316733049,64,"Male","0","0","Inpatient",1.44443199862912,0.0724107606673079,4.23944344912367,3.67850679541342,4.88591750889988,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
51.3372865839821,64,"Male","0","0","Inpatient",1.48549724843068,0.0744942222174975,4.41716129330541,3.81709084232695,5.11156655605849,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
51.6632564349152,64,"Male","0","0","Inpatient",1.52609020421859,0.0765440506794591,4.60015594597162,3.95928662915954,5.34475947545887,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
51.9892262858484,64,"Male","0","0","Inpatient",1.56621166095027,0.0785597005724302,4.78847342854707,4.10511865642754,5.58558221940792,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
52.3151961367815,64,"Male","0","0","Inpatient",1.60586241358312,0.0805407234678334,4.98215442816766,4.25460784987315,5.83411294811828,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
52.6411659877146,64,"Male","0","0","Inpatient",1.64504325707456,0.0824867538335083,5.1812340271277,4.40777144103258,6.09042152094373,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
52.9671358386478,64,"Male","0","0","Inpatient",1.68375498638199,0.0843974973790879,5.38574143507872,4.56462284374093,6.35456899693202,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
53.2931056895809,64,"Male","0","0","Inpatient",1.72199839646284,0.0862727214136173,5.59569972479165,4.72517152792028,6.62660714537378,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
53.619075540514,64,"Male","0","0","Inpatient",1.7597742822745,0.0881122468316263,5.81112557231063,4.88942289179618,6.90657796727359,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
53.9450453914472,64,"Male","0","0","Inpatient",1.79708343877439,0.0899159414245809,6.03202900234034,5.05737813353307,7.19451322886476,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
54.2710152423803,64,"Male","0","0","Inpatient",1.83392666091992,0.0916837142769742,6.25841313971978,5.22903412315904,7.49043400844257,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
54.5969850933134,64,"Male","0","0","Inpatient",1.8703047436685,0.0934155110547742,6.49027396784422,5.40438327555602,7.79435025791034,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
54.9229549442466,64,"Male","0","0","Inpatient",1.90621848197755,0.0951113100318155,6.72760009490227,5.5834134252177,8.10626038052417,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
55.2489247951797,64,"Male","0","0","Inpatient",1.94166867080447,0.0967711187294997,6.97037252879827,5.76610770341894,8.42615082639144,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
55.5748946461128,64,"Male","0","0","Inpatient",1.97665610510666,0.0983949710687045,7.21856446162949,5.95244441839267,8.75399570732502,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
55.900864497046,64,"Male","0","0","Inpatient",2.01118157984156,0.0999829249515046,7.47214106458458,6.14239693907217,9.08975643268748,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
