"stage","component","analysis_variant","model_type","group","outcome","imputation","n_used","events","converged","iter","sep_flag","nonconv_flag","min_phat","max_phat","warning_n","top_warning","error_message","extreme","run_id","run_ts"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",9,18577,1816,TRUE,6,TRUE,FALSE,6.9333868017884e-08,0.739664247229901,0,NA,NA,6.9333868017884e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",10,14910,1036,TRUE,12,TRUE,FALSE,7.08129629828216e-08,0.520320576374318,0,NA,NA,7.08129629828216e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",4,14910,1036,TRUE,12,TRUE,FALSE,7.09122285497721e-08,0.524386296172752,0,NA,NA,7.09122285497721e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",19,14910,1036,TRUE,12,TRUE,FALSE,7.09243142229733e-08,0.531875049707065,0,NA,NA,7.09243142229733e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",8,14910,1036,TRUE,12,TRUE,FALSE,7.09939437884867e-08,0.75604018303029,0,NA,NA,7.09939437884867e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",7,14910,1036,TRUE,12,TRUE,FALSE,7.15980303288337e-08,0.767828460194019,0,NA,NA,7.15980303288337e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",15,14910,1036,TRUE,12,TRUE,FALSE,7.21931812615799e-08,0.765795714986213,0,NA,NA,7.21931812615799e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",6,14910,1036,TRUE,12,TRUE,FALSE,7.44051121741301e-08,0.768426541580131,0,NA,NA,7.44051121741301e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",6,14910,1036,TRUE,12,TRUE,FALSE,7.47785865293416e-08,0.531099209948311,0,NA,NA,7.47785865293416e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",9,14910,1036,TRUE,12,TRUE,FALSE,7.48241247993985e-08,0.764406837199723,0,NA,NA,7.48241247993985e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",20,14910,1036,TRUE,12,TRUE,FALSE,7.48525575338793e-08,0.746135146252394,0,NA,NA,7.48525575338793e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",7,14910,1036,TRUE,12,TRUE,FALSE,7.50147619315057e-08,0.523903139988664,0,NA,NA,7.50147619315057e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",11,14910,1036,TRUE,12,TRUE,FALSE,7.51389155659947e-08,0.76369898772063,0,NA,NA,7.51389155659947e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",12,14910,1036,TRUE,12,TRUE,FALSE,7.52802430527139e-08,0.761815415606545,0,NA,NA,7.52802430527139e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",8,14910,1036,TRUE,12,TRUE,FALSE,7.55168300524639e-08,0.528020612390512,0,NA,NA,7.55168300524639e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",11,14910,1036,TRUE,12,TRUE,FALSE,7.57886215521741e-08,0.530921237210562,0,NA,NA,7.57886215521741e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",18,14910,1036,TRUE,12,TRUE,FALSE,7.61610624516514e-08,0.762604186541885,0,NA,NA,7.61610624516514e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",15,14910,1036,TRUE,12,TRUE,FALSE,7.64899349987635e-08,0.533545409868046,0,NA,NA,7.64899349987635e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",2,14910,1036,TRUE,12,TRUE,FALSE,7.73317264992348e-08,0.758117487866651,0,NA,NA,7.73317264992348e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",3,14910,1036,TRUE,12,TRUE,FALSE,7.74347440681856e-08,0.769190263485996,0,NA,NA,7.74347440681856e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",13,14910,1036,TRUE,12,TRUE,FALSE,7.77818251738106e-08,0.750081012328558,0,NA,NA,7.77818251738106e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",5,14910,1036,TRUE,12,TRUE,FALSE,7.78229454311914e-08,0.762100761612727,0,NA,NA,7.78229454311914e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",12,14910,1036,TRUE,12,TRUE,FALSE,7.7940574594763e-08,0.520933663093789,0,NA,NA,7.7940574594763e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",20,18577,1816,TRUE,6,TRUE,FALSE,7.80825295666607e-08,0.747944937625754,0,NA,NA,7.80825295666607e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",2,14910,1036,TRUE,12,TRUE,FALSE,7.81264021658386e-08,0.519929015926498,0,NA,NA,7.81264021658386e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",9,14910,1036,TRUE,12,TRUE,FALSE,7.88313964029036e-08,0.519567037665831,0,NA,NA,7.88313964029036e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",3,14910,1036,TRUE,12,TRUE,FALSE,7.88370900629431e-08,0.524358514818594,0,NA,NA,7.88370900629431e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",20,14910,1036,TRUE,12,TRUE,FALSE,7.89302772251192e-08,0.52814632247985,0,NA,NA,7.89302772251192e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",13,14910,1036,TRUE,12,TRUE,FALSE,7.90739590410608e-08,0.523298962196215,0,NA,NA,7.90739590410608e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",3,18577,1816,TRUE,6,TRUE,FALSE,7.95098784600584e-08,0.732397526568852,0,NA,NA,7.95098784600584e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",18,14910,1036,TRUE,12,TRUE,FALSE,7.96307587195442e-08,0.527769758651773,0,NA,NA,7.96307587195442e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","ipw","spline","VBG","niv_proc",NA,14910,1036,TRUE,12,TRUE,FALSE,8.09912520014024e-08,0.738301759756659,0,NA,NA,8.09912520014024e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",5,14910,1036,TRUE,12,TRUE,FALSE,8.17096574182206e-08,0.528228722856013,0,NA,NA,8.17096574182206e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","niv_proc",14,14910,1036,TRUE,12,TRUE,FALSE,8.25120205155704e-08,0.762038910846253,0,NA,NA,8.25120205155704e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","crude","spline","ABG","niv_proc",NA,18577,1816,TRUE,6,TRUE,FALSE,8.3515047357704e-08,0.291369061313309,0,NA,NA,8.3515047357704e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","ipw","cat3","VBG","niv_proc",NA,14910,1036,TRUE,12,TRUE,FALSE,8.37558911436231e-08,0.517370413852707,0,NA,NA,8.37558911436231e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",14,14910,1036,TRUE,12,TRUE,FALSE,8.61049664120903e-08,0.518693897258376,0,NA,NA,8.61049664120903e-08,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",1,18577,1816,TRUE,6,TRUE,FALSE,1.16446456877006e-07,0.738523169637722,0,NA,NA,1.16446456877006e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","ABG","niv_proc",18,18577,1816,TRUE,6,TRUE,FALSE,1.26061209041609e-07,0.740850614291666,0,NA,NA,1.26061209041609e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",1,14910,1332,TRUE,12,TRUE,FALSE,1.47168713832272e-07,0.615055107285099,0,NA,NA,1.47168713832272e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",17,14910,1332,TRUE,12,TRUE,FALSE,1.50670453650504e-07,0.590882117418119,0,NA,NA,1.50670453650504e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",16,14910,1332,TRUE,12,TRUE,FALSE,1.58987196845053e-07,0.604100451451199,0,NA,NA,1.58987196845053e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",4,14910,1332,TRUE,12,TRUE,FALSE,1.62229229459839e-07,0.88896695310061,0,NA,NA,1.62229229459839e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",10,14910,1332,TRUE,12,TRUE,FALSE,1.62868092827413e-07,0.581328272771458,0,NA,NA,1.62868092827413e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",6,14910,1332,TRUE,12,TRUE,FALSE,1.64154915264561e-07,0.608709078956386,0,NA,NA,1.64154915264561e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","ipw","cat3","VBG","hypercap_resp_failure",NA,14910,1332,TRUE,12,TRUE,FALSE,1.65128088293323e-07,0.611904130669064,0,NA,NA,1.65128088293323e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",4,14910,1332,TRUE,12,TRUE,FALSE,1.65474786425465e-07,0.585660193971424,0,NA,NA,1.65474786425465e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",2,14910,1332,TRUE,12,TRUE,FALSE,1.66082479565339e-07,0.613640469481753,0,NA,NA,1.66082479565339e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",7,14910,1332,TRUE,12,TRUE,FALSE,1.66853988033652e-07,0.581415993414606,0,NA,NA,1.66853988033652e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",7,14910,1332,TRUE,12,TRUE,FALSE,1.6707937118532e-07,0.898251205559444,0,NA,NA,1.6707937118532e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",8,14910,1332,TRUE,12,TRUE,FALSE,1.67176949820408e-07,0.896003899637265,0,NA,NA,1.67176949820408e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",15,14910,1332,TRUE,12,TRUE,FALSE,1.67342429965027e-07,0.904114063312738,0,NA,NA,1.67342429965027e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",11,14910,1332,TRUE,12,TRUE,FALSE,1.67444670775244e-07,0.907052370433633,0,NA,NA,1.67444670775244e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",6,14910,1332,TRUE,12,TRUE,FALSE,1.67554636919038e-07,0.902999691361914,0,NA,NA,1.67554636919038e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",19,14910,1332,TRUE,12,TRUE,FALSE,1.69257095898553e-07,0.597945817339,0,NA,NA,1.69257095898553e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",11,14910,1332,TRUE,12,TRUE,FALSE,1.69749570378304e-07,0.611482907829961,0,NA,NA,1.69749570378304e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",20,14910,1332,TRUE,12,TRUE,FALSE,1.70671819867283e-07,0.903375993169033,0,NA,NA,1.70671819867283e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",19,14910,1332,TRUE,12,TRUE,FALSE,1.71527721227087e-07,0.906358395475264,0,NA,NA,1.71527721227087e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",8,14910,1332,TRUE,12,TRUE,FALSE,1.72790593030968e-07,0.590138515396711,0,NA,NA,1.72790593030968e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",18,14910,1332,TRUE,12,TRUE,FALSE,1.72875920587527e-07,0.900461990263166,0,NA,NA,1.72875920587527e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",12,14910,1332,TRUE,12,TRUE,FALSE,1.73385458842126e-07,0.594242378978427,0,NA,NA,1.73385458842126e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",12,14910,1332,TRUE,12,TRUE,FALSE,1.74080397190122e-07,0.903613144007542,0,NA,NA,1.74080397190122e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",15,14910,1332,TRUE,12,TRUE,FALSE,1.74754825038257e-07,0.596469143965681,0,NA,NA,1.74754825038257e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",3,14910,1332,TRUE,12,TRUE,FALSE,1.75526215291013e-07,0.589597637063584,0,NA,NA,1.75526215291013e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",18,14910,1332,TRUE,12,TRUE,FALSE,1.75643645522158e-07,0.597485246370873,0,NA,NA,1.75643645522158e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",3,14910,1332,TRUE,12,TRUE,FALSE,1.77601936095353e-07,0.897421013875451,0,NA,NA,1.77601936095353e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",20,14910,1332,TRUE,12,TRUE,FALSE,1.78933896570176e-07,0.601568980268354,0,NA,NA,1.78933896570176e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","ipw","spline","VBG","hypercap_resp_failure",NA,14910,1332,TRUE,12,TRUE,FALSE,1.79629752269832e-07,0.898341601484026,0,NA,NA,1.79629752269832e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",13,14910,1332,TRUE,12,TRUE,FALSE,1.80174043538831e-07,0.896848630389371,0,NA,NA,1.80174043538831e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",9,14910,1332,TRUE,12,TRUE,FALSE,1.81621055977274e-07,0.590123573817596,0,NA,NA,1.81621055977274e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",13,14910,1332,TRUE,12,TRUE,FALSE,1.82260018338967e-07,0.591894661990001,0,NA,NA,1.82260018338967e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",14,14910,1332,TRUE,12,TRUE,FALSE,1.83889408322753e-07,0.906550583047854,0,NA,NA,1.83889408322753e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","ipw","spline","ABG","niv_proc",NA,18577,1816,TRUE,6,TRUE,FALSE,1.85161785215457e-07,0.720708231085698,0,NA,NA,1.85161785215457e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","ipw","spline","ABG","niv_proc",NA,18577,1816,TRUE,6,TRUE,FALSE,1.85161785215457e-07,0.720708231085698,0,NA,NA,1.85161785215457e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",14,14910,1332,TRUE,12,TRUE,FALSE,1.87694635347908e-07,0.60489058360762,0,NA,NA,1.87694635347908e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_ipw","spline","VBG","hypercap_resp_failure",5,14910,1332,TRUE,12,TRUE,FALSE,1.90120367102992e-07,0.904578968162052,0,NA,NA,1.90120367102992e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",5,14910,1332,TRUE,12,TRUE,FALSE,1.92982782674109e-07,0.59975317261414,0,NA,NA,1.92982782674109e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","unweighted","cat3","VBG","hypercap_resp_failure",NA,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",1,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",2,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",3,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",4,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",5,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",6,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",7,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",8,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",9,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",10,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",11,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",12,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",13,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",14,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",15,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",16,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",17,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",18,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",19,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",20,14910,1332,TRUE,12,TRUE,FALSE,2.04804038952765e-07,0.593833885347841,0,NA,NA,2.04804038952765e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","unweighted","spline","VBG","hypercap_resp_failure",NA,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",1,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",2,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",3,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",4,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",5,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",6,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",7,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",8,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",9,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",10,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",11,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",12,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",13,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",14,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",15,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
"outcome","spline","mi_unweighted","spline","VBG","hypercap_resp_failure",16,14910,1332,TRUE,12,TRUE,FALSE,2.13167450369252e-07,0.899965834370095,0,NA,NA,2.13167450369252e-07,"20260421_094018","2026-04-21 09:40:18.841212"
