"cohort","outcome","outcome_label","bin_lo","bin_mid","n_bin","rate","run_id","run_ts"
"ABG","hypercap_resp_failure","Hypercapnic RF",30,30.5,44,0.0227272727272727,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",31,31.5,50,0.04,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",32,32.5,59,0.0508474576271187,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",33,33.5,63,0.0634920634920635,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",34,34.5,63,0.0793650793650794,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",35,35.5,82,0.024390243902439,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",36,36.5,88,0.0681818181818182,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",37,37.5,96,0.0625,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",38,38.5,87,0.0344827586206897,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",39,39.5,84,0.0238095238095238,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",40,40.5,80,0.0375,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",41,41.5,70,0.0857142857142857,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",42,42.5,64,0.0625,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",43,43.5,67,0.0746268656716418,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",44,44.5,73,0.0958904109589041,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",45,45.5,62,0.0645161290322581,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",46,46.5,43,0.0697674418604651,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",47,47.5,46,0.152173913043478,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",48,48.5,44,0.136363636363636,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",49,49.5,25,0.08,"20260301_131122","2026-03-01 13:11:22.14127"
