"vbg_co2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","run_id","run_ts"
66.2462311557789,62,"Male","0","1","Inpatient",-1.0425393554794,0.0342673276658107,0.00117424974535604,0.260660320825105,0.247926203448399,0.27381036986343,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
66.5326633165829,62,"Male","0","1","Inpatient",-1.03467794267238,0.0344727707598661,0.00118837192386228,0.262178193059851,0.249319565251237,0.275456653276376,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
66.8190954773869,62,"Male","0","1","Inpatient",-1.02683670483395,0.0346770006207241,0.0012024943720497,0.263697834354539,0.250714803988523,0.277104540079629,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
67.105527638191,62,"Male","0","1","Inpatient",-1.01901560526595,0.034879956817383,0.0012166113875825,0.265219193041579,0.25211190200891,0.278753941600686,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
67.391959798995,62,"Male","0","1","Inpatient",-1.01121460727023,0.0350815853471796,0.00123071763047144,0.26674221744887,0.253510839577313,0.280404771403172,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
67.678391959799,62,"Male","0","1","Inpatient",-1.00343367414864,0.0352818384011367,0.00124480812096392,0.268266855906935,0.254911594920194,0.282056945254953,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
67.964824120603,62,"Male","0","1","Inpatient",-0.99567276920304,0.0354806741401271,0.00125887823743789,0.269793056756025,0.256314144269198,0.283710381097691,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
68.251256281407,62,"Male","0","1","Inpatient",-0.987931855735273,0.0356780564815349,0.0012729237142996,0.271320768353184,0.257718461903121,0.285364999017833,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
68.537688442211,62,"Male","0","1","Inpatient",-0.980210897047192,0.0358739548960696,0.00128694063988523,0.272849939079267,0.259124520188234,0.28702072121903,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
68.8241206030151,62,"Male","0","1","Inpatient",-0.972509856440647,0.0360683442143711,0.00130092545436636,0.274380517345922,0.260532289616989,0.288677471995945,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
