"variable","level","type","smd_pre","smd_post","group","imp","run_id","run_ts"
"race_ethnicity","1","factor",0.0359471754449434,0.0135081784414059,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",0.023460279776783,0.000652888879777943,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0236167804094399,0.00377949169204404,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0601583738815899,-0.0022392122587274,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.0138101935935416,-0.0067402988064017,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.191749331670951,-0.0206392723519248,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.213660975252151,-0.0160782970302973,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0046899494736379,-0.00517404953207655,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.00468994947363804,0.0051740495321039,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.00923270534272127,0.0157893206261245,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.00923270534272127,-0.0157893206260939,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0346533071395063,0.00524720893148723,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0346533071395063,-0.00524720893145229,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.0398686848783382,-0.0107445854388693,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.0398686848783383,0.0107445854389041,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00357578660921477,0.00014228895032317,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00357578660921529,-0.000142288950328785,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0454902723207015,-0.0123629040233076,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0454902723207015,0.0123629040233397,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0632100678086231,-0.0114171716847549,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.063210067808623,0.0114171716847898,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0616591922481566,0.00299095923886954,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0616591922481566,-0.00299095923884899,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",-0.33070099046476,0.0211376018992329,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",0.404080868600917,0.00102191410327539,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0626685566937516,0.00396589521364415,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0670599900852216,-0.0298845803530082,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.0349758517391326,-0.0434075419651629,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.0349758517391323,0.0434075419651945,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.017373597098766,0.0150855695936714,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.103145105215499,-0.00532348141416696,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.061649157496135,-0.0148293129844772,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",0.156812500355813,0.0162772944366634,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.085346216736651,0.00317408515393455,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0909333316384627,0.0179362462109419,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.0632804559157951,0.0137853796937823,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",-0.145183761546767,-0.0174729826181965,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.142618824838336,0.021324625570442,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0321374133936707,0.00886956650170214,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.0275929875383129,0.0111943632674143,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.0312873031666897,-0.020186105526068,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0704214465447354,0.0203408173000008,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.0315599699633088,-0.0291808755285703,"VBG",17,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",-0.0219558622628326,0.0339735397216156,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.0615273169667621,-0.00427019391780727,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0615273169667622,0.00427019391780927,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",-0.180436469767798,0.00390786816158743,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",0.0359471754449434,0.0119023439371183,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",0.023460279776783,0.000382915314306822,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0236167804094399,0.00247109034129094,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0601583738815899,-0.00304078297396382,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.0138101935935416,-0.00937960106035695,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.191749331670951,-0.0196951986049118,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.211820900529464,-0.00958222120551397,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0046899494736379,-0.00541997846557086,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.00468994947363804,0.00541997846559168,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.00923270534272127,0.0153068704953843,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.00923270534272127,-0.015306870495367,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0346533071395063,0.00112666993750554,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0346533071395063,-0.001126669937483,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.0398686848783382,-0.0129341424488645,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.0398686848783383,0.0129341424488767,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00357578660921477,0.00119298072610002,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00357578660921529,-0.00119298072610623,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0454902723207015,-0.0122783478698649,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0454902723207015,0.0122783478698774,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0632100678086231,-0.012243279877211,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.063210067808623,0.0122432798772244,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0616591922481566,0.00270263562238559,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0616591922481566,-0.00270263562237849,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",-0.33070099046476,0.0217382154598742,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",0.404080868600917,-0.000190714488107503,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0626685566937516,0.0044416340102569,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0670599900852216,-0.0296321353934178,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.0349758517391326,-0.0419418565117011,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.0349758517391323,0.0419418565117046,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.0092317680305729,0.014988060868102,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.0958777937250008,-0.00482367496401588,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.0574093696056269,-0.0153704852491063,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",0.14567455854406,0.0150467342224609,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.085093172944457,0.00309731238301859,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0878387192296096,0.0166305162488228,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.063860036497795,0.0164596497659104,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",-0.144414719854466,-0.0164986764388583,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.135092017021388,0.015325472113729,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0309871237764267,0.0091348179818809,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.0316051873488133,0.0148191561886437,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.0314993305150488,-0.0166668782142308,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0616897082233021,0.0219857414001608,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.0313048575740538,-0.0290222664715433,"VBG",18,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",-0.0219558622628326,0.0333492324994986,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.0615273169667621,-0.00707833220725865,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0615273169667622,0.00707833220724866,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",-0.180436469767798,0.00377546152072576,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",0.0359471754449434,0.0093104105140208,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",0.023460279776783,0.00392240966184317,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0236167804094399,0.00305578898611889,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0601583738815899,-0.00223489392747851,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.0138101935935416,-0.00798880118409462,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.191749331670951,-0.0197849363035174,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.217774874192663,-0.0192346975373925,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0046899494736379,-0.00461986186359726,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.00468994947363804,0.00461986186358856,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.00923270534272127,0.0142264217846977,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.00923270534272127,-0.0142264217847077,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0346533071395063,0.00456871710141998,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0346533071395063,-0.00456871710142421,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.0398686848783382,-0.0109827080429971,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.0398686848783383,0.0109827080429935,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00357578660921477,-0.00047408958974853,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00357578660921529,0.000474089589770565,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0454902723207015,-0.0112664736891878,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0454902723207015,0.0112664736891875,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0632100678086231,-0.0178228890881335,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.063210067808623,0.0178228890881217,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0616591922481566,0.00306549381157574,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0616591922481566,-0.00306549381158517,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",-0.33070099046476,0.0202211995588781,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",0.404080868600917,0.00159790658221331,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0626685566937516,0.00475483100764914,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0670599900852216,-0.0298864730208707,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.0349758517391326,-0.0417993540366406,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.0349758517391323,0.0417993540366313,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.0131562357519744,0.0151354922332203,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.0987889580104526,-0.00592860708560609,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.0564459653583495,-0.0155024153869428,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",0.153709593207121,0.0124990288942207,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.082917148700838,0.00423375197692099,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.090070741878926,0.0192455835846333,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.0623170472306726,0.0145225908538097,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",-0.144142795055101,-0.016826273449723,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.137634237039619,0.0175271271349734,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0325781844812598,0.0103520920868683,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.0265435087865895,0.0113877396788782,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.0299943616502626,-0.0190528334584761,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.067672155303473,0.0242409519878006,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.0300822867587472,-0.0268565021172896,"VBG",19,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",-0.0219558622628326,0.0324797122706431,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.0615273169667621,-0.00517312546817883,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0615273169667622,0.00517312546819038,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",-0.180436469767798,0.00159348090977205,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",0.0359471754449434,0.0135019616801424,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",0.023460279776783,-0.000567733771316512,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0236167804094399,0.00561603968959682,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0601583738815899,-0.000598872461606534,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.0138101935935416,-0.00758090740508206,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.191749331670951,-0.0194582841969704,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.216076963496703,-0.0153394600201031,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0046899494736379,-0.00526912598575044,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.00468994947363804,0.00526912598574582,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.00923270534272127,0.0170117881930688,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.00923270534272127,-0.0170117881930755,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0346533071395063,0.00457641646064158,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0346533071395063,-0.00457641646063859,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.0398686848783382,-0.0102066579493536,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.0398686848783383,0.0102066579493554,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00357578660921477,-0.000942658492492335,"VBG",20,"20260423_111150","2026-04-23 11:11:50.486947"
