"variable","level","type","smd_pre","smd_post","group","imp","abs_post","run_id","run_ts"
"copd","0","factor",-0.00314432950795029,-0.00673731016464946,"VBG",23,0.00673731016464946,"20260208_102357","2026-02-08 10:23:57.345274"
"location","2","factor",0.0611688102367059,0.00652784410864938,"VBG",80,0.00652784410864938,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00650952678024613,"VBG",14,0.00650952678024613,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00650952678021689,"VBG",14,0.00650952678021689,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00629081862485128,"VBG",41,0.00629081862485128,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00629081862483971,"VBG",41,0.00629081862483971,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00625645236098291,"VBG",54,0.00625645236098291,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.0062564523609644,"VBG",54,0.0062564523609644,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.0062312921811979,"VBG",50,0.0062312921811979,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00623129218117974,"VBG",50,0.00623129218117974,"20260208_102357","2026-02-08 10:23:57.345274"
"location","2","factor",0.0611688102367059,0.00622614023798106,"VBG",16,0.00622614023798106,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00620562502299519,"VBG",4,0.00620562502299519,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00620562502296812,"VBG",4,0.00620562502296812,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.0061969992787733,"VBG",18,0.0061969992787733,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00619699927873509,"VBG",18,0.00619699927873509,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00613035959681596,"VBG",3,0.00613035959681596,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00613035959680881,"VBG",3,0.00613035959680881,"20260208_102357","2026-02-08 10:23:57.345274"
"location","2","factor",0.0611688102367059,0.00612640088510135,"VBG",35,0.00612640088510135,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00610749309199472,"VBG",13,0.00610749309199472,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00610749309194894,"VBG",13,0.00610749309194894,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00610654484935684,"VBG",31,0.00610654484935684,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00610654484930657,"VBG",31,0.00610654484930657,"20260208_102357","2026-02-08 10:23:57.345274"
"location","2","factor",0.0611688102367059,0.00607154514430087,"VBG",41,0.00607154514430087,"20260208_102357","2026-02-08 10:23:57.345274"
"location","2","factor",0.0611688102367059,0.00600877090698101,"VBG",69,0.00600877090698101,"20260208_102357","2026-02-08 10:23:57.345274"
"location","2","factor",0.0611688102367059,0.00599407308113502,"VBG",55,0.00599407308113502,"20260208_102357","2026-02-08 10:23:57.345274"
"location","2","factor",0.0611688102367059,0.00599023644675635,"VBG",28,0.00599023644675635,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00598366899449573,"VBG",57,0.00598366899449573,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00598366899447806,"VBG",57,0.00598366899447806,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00596627197659595,"VBG",58,0.00596627197659595,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00596627197651981,"VBG",58,0.00596627197651981,"20260208_102357","2026-02-08 10:23:57.345274"
"location","2","factor",0.0611688102367059,0.00595177210908242,"VBG",2,0.00595177210908242,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00594493353802642,"VBG",65,0.00594493353802642,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.0059449335380044,"VBG",65,0.0059449335380044,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00592711500534381,"VBG",66,0.00592711500534381,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.0059271150053328,"VBG",66,0.0059271150053328,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00588722313098477,"VBG",6,0.00588722313098477,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.0058872231309617,"VBG",6,0.0058872231309617,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00581495600866227,"VBG",46,0.00581495600866227,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00581495600860155,"VBG",46,0.00581495600860155,"20260208_102357","2026-02-08 10:23:57.345274"
"race_ethnicity","5","factor",-0.0114138120472592,-0.00579630153867573,"VBG",3,0.00579630153867573,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00577734474737306,"VBG",42,0.00577734474737306,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00577734474736394,"VBG",42,0.00577734474736394,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00577660256850343,"VBG",32,0.00577660256850343,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00577660256850251,"VBG",32,0.00577660256850251,"20260208_102357","2026-02-08 10:23:57.345274"
"location","2","factor",0.0611688102367059,0.00576076961552055,"VBG",44,0.00576076961552055,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00575877452425281,"VBG",49,0.00575877452425281,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.0057587745242465,"VBG",49,0.0057587745242465,"20260208_102357","2026-02-08 10:23:57.345274"
"location","2","factor",0.0611688102367059,0.00574232728734617,"VBG",45,0.00574232728734617,"20260208_102357","2026-02-08 10:23:57.345274"
"location","2","factor",0.0611688102367059,0.00573335890283957,"VBG",15,0.00573335890283957,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00568694287545036,"VBG",78,0.00568694287545036,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.0056869428753827,"VBG",78,0.0056869428753827,"20260208_102357","2026-02-08 10:23:57.345274"
