"cohort","outcome","outcome_label","bin_lo","bin_mid","n_bin","rate","run_id","run_ts"
"ABG","hypercap_resp_failure","Hypercapnic RF",53,53.5,2173,0.194514572120787,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",54,54.5,1905,0.193931996343511,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",55,55.5,1604,0.24413178757964,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",56,56.5,1498,0.239302104017677,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",57,57.5,1252,0.270122947504357,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",58,58.5,1194,0.319015893058005,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",59,59.5,1110,0.294699466112033,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",60,60.5,989,0.35281540507177,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",61,61.5,911,0.365650153833102,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",62,62.5,873,0.361580580544348,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",63,63.5,778,0.414158781366639,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",64,64.5,707,0.434767548134975,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",65,65.5,594,0.450394779370847,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",66,66.5,604,0.442407097288127,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",67,67.5,569,0.414240340087678,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",68,68.5,564,0.470784109843427,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",69,69.5,505,0.482752201792278,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",70,70.5,469,0.476229637875099,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",71,71.5,439,0.489847178128953,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",72,72.5,405,0.516627157981986,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",73,73.5,397,0.499291429563878,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",74,74.5,339,0.557219411331373,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",75,75.5,340,0.568808698606121,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",76,76.5,306,0.481140277391215,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",77,77.5,321,0.542454923946475,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",78,78.5,263,0.48855300718969,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",79,79.5,268,0.552811126002732,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",80,80.5,268,0.538834373694768,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",81,81.5,224,0.45060462512053,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",82,82.5,227,0.555986059758627,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",83,83.5,230,0.53756909542028,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",84,84.5,214,0.491778416076924,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",85,85.5,216,0.404312456445572,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",86,86.5,184,0.500776248351898,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",87,87.5,149,0.484113670297168,"20260416_214517","2026-04-16 21:45:17.150084"
